date, Wind power forecast, Ampirion zonal load forecast,OT
2016/7/4 7:00,83.5,21665.75,35.19
2016/7/4 8:00,72.75,22930.25,37.93
2016/7/4 9:00,84.25,23274.75,33.54
2016/7/4 10:00,108.75,23824,32.91
2016/7/4 11:00,132.75,24324.75,31.68
2016/7/4 12:00,147.5,24197.75,29.98
2016/7/4 13:00,153.25,24042.75,29.33
2016/7/4 14:00,151,23677,29.75
2016/7/4 15:00,140.75,23325.75,29.26
2016/7/4 16:00,124.25,22767,30.47
2016/7/4 17:00,99,22533.5,32.9
2016/7/4 18:00,70.75,22288,35.98
2016/7/4 19:00,50.5,21952.5,38.41
2016/7/4 20:00,37,21127.25,38.65
2016/7/4 21:00,40.25,20145.75,35.56
2016/7/4 22:00,57.25,19299.5,34.96
2016/7/4 23:00,74,17886.5,33.98
2016/7/5 0:00,121.75,16989.25,29.93
2016/7/5 1:00,147.75,16422.5,27
2016/7/5 2:00,170.25,16137.25,25.46
2016/7/5 3:00,183,16128.75,23.88
2016/7/5 4:00,195.75,16391.5,23.43
2016/7/5 5:00,206,17264.75,25.31
2016/7/5 6:00,208,20096.75,30.28
2016/7/5 7:00,204.5,22156,34.94
2016/7/5 8:00,222.25,23319.25,36.46
2016/7/5 9:00,293.5,23598.5,35.05
2016/7/5 10:00,397.5,24157.75,32.54
2016/7/5 11:00,516,24653.25,31.46
2016/7/5 12:00,636.5,24590.25,28.6
2016/7/5 13:00,755.5,24418.5,26.52
2016/7/5 14:00,853,24003.75,24.34
2016/7/5 15:00,921.75,23658,22.28
2016/7/5 16:00,953.5,23124.75,22.14
2016/7/5 17:00,943.5,22871.5,23.01
2016/7/5 18:00,906.75,22563,24.6
2016/7/5 19:00,847.75,22198,27.57
2016/7/5 20:00,796,21403.75,26.9
2016/7/5 21:00,763.25,20452.25,23.95
2016/7/5 22:00,749,19548.5,22.89
2016/7/5 23:00,751.75,18137,18.96
2016/7/6 0:00,1110.5,17025.5,8.18
2016/7/6 1:00,1116.75,16425.75,9.26
2016/7/6 2:00,1103,16116,8.17
2016/7/6 3:00,1067,16104,5.84
2016/7/6 4:00,1038.25,16387.75,4.9
2016/7/6 5:00,1031.75,17290.5,10.72
2016/7/6 6:00,1060,20129.75,20.09
2016/7/6 7:00,1103.25,22178.25,24.54
2016/7/6 8:00,1153.25,23332.25,24.15
2016/7/6 9:00,1201.25,23588.5,20.12
2016/7/6 10:00,1245.75,24141,13.19
2016/7/6 11:00,1283.75,24663.25,13.15
2016/7/6 12:00,1313,24575.25,9.36
2016/7/6 13:00,1339.25,24379.5,8.17
2016/7/6 14:00,1358,23982,2.55
2016/7/6 15:00,1359,23644.75,9.23
2016/7/6 16:00,1332.5,23114.5,11.6
2016/7/6 17:00,1266,22822.75,14.73
2016/7/6 18:00,1158,22513,23.32
2016/7/6 19:00,1021.75,22131.5,28.27
2016/7/6 20:00,871.75,21324.25,29.32
2016/7/6 21:00,754.25,20439.5,29.6
2016/7/6 22:00,655.5,19593.75,31.75
2016/7/6 23:00,581.75,18175.5,28.84
2016/7/7 0:00,506.75,17028.75,29.09
2016/7/7 1:00,462,16437.25,25.56
2016/7/7 2:00,431,16125.75,24.21
2016/7/7 3:00,404.5,16119.75,22.11
2016/7/7 4:00,372.75,16377.5,22.98
2016/7/7 5:00,338.75,17237.75,23.74
2016/7/7 6:00,307.25,20049,30.6
2016/7/7 7:00,287,22106.5,34.28
2016/7/7 8:00,286,23180,35.71
2016/7/7 9:00,300.5,23447,31.51
2016/7/7 10:00,313.75,23947,28.83
2016/7/7 11:00,320.25,24408.25,28.79
2016/7/7 12:00,320.75,24298.5,26.91
2016/7/7 13:00,320,24111.75,25.97
2016/7/7 14:00,315.5,23719.75,24.66
2016/7/7 15:00,310.5,23359.5,25.41
2016/7/7 16:00,299.25,22818.75,27.01
2016/7/7 17:00,274.25,22554.75,30.42
2016/7/7 18:00,233.25,22239,34.68
2016/7/7 19:00,186.5,21922.75,37.77
2016/7/7 20:00,150.75,21150.5,37.91
2016/7/7 21:00,138.5,20240.25,32.49
2016/7/7 22:00,146.75,19407.5,36.53
2016/7/7 23:00,169,18032.25,32.8
2016/7/8 0:00,139.5,17065.75,28.62
2016/7/8 1:00,180.75,16458.25,26.52
2016/7/8 2:00,224,16124.25,25.04
2016/7/8 3:00,260.5,16116.25,23.46
2016/7/8 4:00,288,16377.75,23.18
2016/7/8 5:00,297.25,17232.25,25.02
2016/7/8 6:00,283,20008,30
2016/7/8 7:00,249.75,22098,34.99
2016/7/8 8:00,201.75,23295.25,38.62
2016/7/8 9:00,162.75,23595.75,35.26
2016/7/8 10:00,164.75,24117.5,33.36
2016/7/8 11:00,209,24539.5,32.93
2016/7/8 12:00,281.25,24353.75,30.15
2016/7/8 13:00,374,23954.75,27.91
2016/7/8 14:00,458,23425,26.53
2016/7/8 15:00,528.5,23009.25,25.91
2016/7/8 16:00,578.25,22550,26.94
2016/7/8 17:00,587.5,22241.75,27.38
2016/7/8 18:00,581.75,21839.25,28.54
2016/7/8 19:00,585.5,21312.25,29.79
2016/7/8 20:00,585,20445,28.1
2016/7/8 21:00,586,19588.75,26.91
2016/7/8 22:00,592,18923.25,28.08
2016/7/8 23:00,603.25,17764.25,24.61
2016/7/9 0:00,769.75,17049.5,20.7
2016/7/9 1:00,787,16326,18.61
2016/7/9 2:00,789,15873,17.39
2016/7/9 3:00,765.75,15673.25,19
2016/7/9 4:00,732.25,15624,17.1
2016/7/9 5:00,703,15533.75,17.01
2016/7/9 6:00,684.75,16066.5,18.12
2016/7/9 7:00,679.75,17249.5,22.32
2016/7/9 8:00,688.5,18948,21.99
2016/7/9 9:00,699.5,20195.25,21.78
2016/7/9 10:00,705,20982.5,16.99
2016/7/9 11:00,697.25,21379.5,16.99
2016/7/9 12:00,674,21164.75,15.32
2016/7/9 13:00,645,20608.5,8.98
2016/7/9 14:00,614,20061,11.64
2016/7/9 15:00,575.75,19722,11.25
2016/7/9 16:00,524.25,19491.25,16.9
2016/7/9 17:00,444.75,19472.25,22
2016/7/9 18:00,338.75,19315.5,27.92
2016/7/9 19:00,237.75,18910.75,30.63
2016/7/9 20:00,164,18137,30.25
2016/7/9 21:00,139,17547,29.86
2016/7/9 22:00,155.75,17380,30.61
2016/7/9 23:00,196,16541.5,28
2016/7/10 0:00,258,15615,23.17
2016/7/10 1:00,328,14904.75,18.54
2016/7/10 2:00,399,14476.75,15.04
2016/7/10 3:00,443.75,14220.5,11.96
2016/7/10 4:00,468.5,14123,11.17
2016/7/10 5:00,468.5,13881.5,9.91
2016/7/10 6:00,443.5,13903.25,10.63
2016/7/10 7:00,405.5,14552.5,10.1
2016/7/10 8:00,372,15968.5,12.36
2016/7/10 9:00,366.25,17274,10.64
2016/7/10 10:00,384.5,18351.75,7.62
2016/7/10 11:00,407.25,19263.75,9.12
2016/7/10 12:00,432.75,19345.25,6.88
2016/7/10 13:00,457.25,18764.25,-0.08
2016/7/10 14:00,463.5,18242.25,-0.9
2016/7/10 15:00,447.75,17936.5,3.96
2016/7/10 16:00,410.5,17794,10.14
2016/7/10 17:00,346.25,18001.75,19.5
2016/7/10 18:00,273,18230.75,24.18
2016/7/10 19:00,219.5,18184.75,29.93
2016/7/10 20:00,210.25,17868.25,30.91
2016/7/10 21:00,256.5,17508,30.92
2016/7/10 22:00,329,17598.75,31.49
2016/7/10 23:00,385.75,16640,29.81
2016/7/11 0:00,493,16296,20.6
2016/7/11 1:00,515.75,15755.25,20.56
2016/7/11 2:00,523,15461.25,21.08
2016/7/11 3:00,506.25,15501.25,19.96
2016/7/11 4:00,485.25,15918,19.77
2016/7/11 5:00,460.75,17068,22.1
2016/7/11 6:00,431.75,20223,27.67
2016/7/11 7:00,416.25,22610.25,32.03
2016/7/11 8:00,436.5,24015.5,32.94
2016/7/11 9:00,506,24505.25,29.95
2016/7/11 10:00,619.25,25168.25,26.28
2016/7/11 11:00,750.5,25809.5,24.91
2016/7/11 12:00,875.75,25772.25,22.09
2016/7/11 13:00,972.75,25582.75,20.4
2016/7/11 14:00,1032.25,25165,20.08
2016/7/11 15:00,1052.75,24725.25,20.34
2016/7/11 16:00,1038.75,24105.5,22.23
2016/7/11 17:00,971.5,23828.25,25.45
2016/7/11 18:00,862.25,23429.75,28.8
2016/7/11 19:00,735.5,22891.5,31.25
2016/7/11 20:00,634.75,21937,31.48
2016/7/11 21:00,582.5,21071,30.02
2016/7/11 22:00,556.75,20253,28.5
2016/7/11 23:00,544.25,18744.25,26.97
2016/7/12 0:00,504.25,17525.25,25.09
2016/7/12 1:00,487.75,16931.5,23.98
2016/7/12 2:00,465.25,16571.75,22.39
2016/7/12 3:00,436.5,16617.5,22.59
2016/7/12 4:00,407.75,16941.75,22.58
2016/7/12 5:00,379.75,17844.25,24.51
2016/7/12 6:00,357.5,20530.75,28.53
2016/7/12 7:00,346.5,22620,33.63
2016/7/12 8:00,349.5,23816,34.94
2016/7/12 9:00,361,24158.75,31.98
2016/7/12 10:00,377.5,24766,31.96
2016/7/12 11:00,396.25,25355,32.7
2016/7/12 12:00,406.5,25343.75,31.44
2016/7/12 13:00,411,25113.5,29.99
2016/7/12 14:00,403.5,24604,30.22
2016/7/12 15:00,381.5,24162.75,30.42
2016/7/12 16:00,350.5,23623,30.32
2016/7/12 17:00,303.5,23435.75,31.91
2016/7/12 18:00,246.75,23137.75,33.03
2016/7/12 19:00,196.5,22663.25,33.61
2016/7/12 20:00,160.25,21775.25,33.06
2016/7/12 21:00,149.25,20944,33.67
2016/7/12 22:00,144.75,20067.5,33.38
2016/7/12 23:00,139.5,18589.75,30.84
2016/7/13 0:00,131.25,17342.75,27.95
2016/7/13 1:00,126.25,16722.5,27.16
2016/7/13 2:00,125.25,16362.25,26.05
2016/7/13 3:00,125,16441.25,25
2016/7/13 4:00,119.5,16805.75,25.1
2016/7/13 5:00,106.75,17738,26.18
2016/7/13 6:00,92,20421,31.85
2016/7/13 7:00,79.5,22516.75,34.94
2016/7/13 8:00,76.5,23705.75,40.42
2016/7/13 9:00,80,24063,40.62
2016/7/13 10:00,92,24691.75,39.36
2016/7/13 11:00,110,25338.5,39.66
2016/7/13 12:00,128.75,25322.25,36.03
2016/7/13 13:00,149,25071.25,36.05
2016/7/13 14:00,168.5,24572,35.36
2016/7/13 15:00,185,24133,32.87
2016/7/13 16:00,204.25,23597,31.94
2016/7/13 17:00,220.5,23365.5,32.94
2016/7/13 18:00,225,23085,34.22
2016/7/13 19:00,229.5,22580.25,35.06
2016/7/13 20:00,232.75,21667,33.01
2016/7/13 21:00,235,20890.25,30.81
2016/7/13 22:00,251.5,20003,31.4
2016/7/13 23:00,269.25,18514.25,27.86
2016/7/14 0:00,308.5,17478.25,23.46
2016/7/14 1:00,339,16857.75,23.24
2016/7/14 2:00,365.5,16549.25,22.1
2016/7/14 3:00,386.5,16611.25,21.83
2016/7/14 4:00,405.25,16955,21.06
2016/7/14 5:00,421.5,17890.75,22.05
2016/7/14 6:00,440.25,20491.25,24.06
2016/7/14 7:00,472.5,22515.25,29.42
2016/7/14 8:00,514.25,23666.75,32.05
2016/7/14 9:00,565.75,24078,31.02
2016/7/14 10:00,619.5,24628.25,29.8
2016/7/14 11:00,671,25207,30.43
2016/7/14 12:00,723.5,25184,27.58
2016/7/14 13:00,768,24950,25.06
2016/7/14 14:00,798.75,24487,22.54
2016/7/14 15:00,817.75,24040,20.65
2016/7/14 16:00,824,23502.25,20.66
2016/7/14 17:00,810.5,23219.5,22.09
2016/7/14 18:00,776.5,22871.75,25.74
2016/7/14 19:00,741.25,22483.25,28.95
2016/7/14 20:00,713,21655.75,27.93
2016/7/14 21:00,711.25,20870.5,25.65
2016/7/14 22:00,724.25,19959.75,25.56
2016/7/14 23:00,740.75,18554.25,21.85
2016/7/15 0:00,757,17336,18.92
2016/7/15 1:00,766.25,16695.75,19.87
2016/7/15 2:00,768.5,16365.25,17.02
2016/7/15 3:00,767.5,16420.75,13.16
2016/7/15 4:00,770.5,16752.5,15.06
2016/7/15 5:00,786.5,17651,18.88
2016/7/15 6:00,812.75,20190.75,23.44
2016/7/15 7:00,842.75,22210,29.08
2016/7/15 8:00,871,23445.75,30.08
2016/7/15 9:00,902.75,23884.5,31.82
2016/7/15 10:00,925.5,24445.25,29.94
2016/7/15 11:00,926.75,24941.75,29.73
2016/7/15 12:00,909.5,24828.5,27.39
2016/7/15 13:00,887.25,24370.75,23.8
2016/7/15 14:00,860.25,23785.75,22.93
2016/7/15 15:00,833.25,23291.5,22.02
2016/7/15 16:00,792.75,22838,22.82
2016/7/15 17:00,718.25,22540.75,27.71
2016/7/15 18:00,617,22145.25,31.92
2016/7/15 19:00,501,21585,34.67
2016/7/15 20:00,399.75,20692.25,32.73
2016/7/15 21:00,332,19992.25,32.25
2016/7/15 22:00,285.5,19267,34.94
2016/7/15 23:00,261,18101,33.78
2016/7/16 0:00,209.5,16893,27.53
2016/7/16 1:00,215,16185.75,23.82
2016/7/16 2:00,228.5,15747.5,23
2016/7/16 3:00,239.5,15597,22
2016/7/16 4:00,241,15562.5,21.91
2016/7/16 5:00,226.25,15508.5,21.79
2016/7/16 6:00,203,15865.25,22.01
2016/7/16 7:00,183.75,16990.25,22.47
2016/7/16 8:00,179.75,18657.25,23.34
2016/7/16 9:00,194.75,19949.75,22.96
2016/7/16 10:00,222,20742.75,21.99
2016/7/16 11:00,251,21159.75,21.93
2016/7/16 12:00,275,21000,22.89
2016/7/16 13:00,294.5,20432,21.98
2016/7/16 14:00,304,19877.5,21.93
2016/7/16 15:00,304.75,19509,22.21
2016/7/16 16:00,295.25,19287,23.36
2016/7/16 17:00,272,19260.5,25.38
2016/7/16 18:00,238.5,19122.75,30.3
2016/7/16 19:00,202.75,18697.75,31.92
2016/7/16 20:00,173.5,17951.75,30.61
2016/7/16 21:00,159.25,17512.5,30.99
2016/7/16 22:00,160.75,17257.25,32.16
2016/7/16 23:00,168.75,16386,27.78
2016/7/17 0:00,171.5,15407.25,24.53
2016/7/17 1:00,169.75,14710.25,21.04
2016/7/17 2:00,173.75,14298.75,21.03
2016/7/17 3:00,176.75,14098.5,20.17
2016/7/17 4:00,175.25,14013.25,19.57
2016/7/17 5:00,164.5,13811.25,19.4
2016/7/17 6:00,153.25,13680.75,19.01
2016/7/17 7:00,147,14298.25,20.96
2016/7/17 8:00,149.5,15708.5,21.13
2016/7/17 9:00,166,17071.25,22.3
2016/7/17 10:00,198,18183.75,20.77
2016/7/17 11:00,237,19145.25,21.99
2016/7/17 12:00,279.5,19289.25,21.03
2016/7/17 13:00,317.5,18700.75,16.19
2016/7/17 14:00,345,18177.5,13.06
2016/7/17 15:00,355.75,17841.5,13.06
2016/7/17 16:00,348.5,17688.5,13.02
2016/7/17 17:00,318,17864.25,20.03
2016/7/17 18:00,272.25,18088.5,22.4
2016/7/17 19:00,229.5,17994,27.37
2016/7/17 20:00,192.25,17692,28.07
2016/7/17 21:00,173.75,17473.25,30.09
2016/7/17 22:00,171.25,17449.5,30.57
2016/7/17 23:00,168.75,16448,29
2016/7/18 0:00,164.25,15599.75,26.03
2016/7/18 1:00,165.25,15090.25,24.05
2016/7/18 2:00,167.25,14818,23.31
2016/7/18 3:00,166.25,14852.25,22.58
2016/7/18 4:00,166.5,15273.25,23.02
2016/7/18 5:00,164,16463.25,23.81
2016/7/18 6:00,158.25,19516,28.82
2016/7/18 7:00,150.25,21729.25,33.09
2016/7/18 8:00,165.5,22985.5,35.39
2016/7/18 9:00,210,23411.75,32.98
2016/7/18 10:00,262,23977.5,30.53
2016/7/18 11:00,312.25,24503.75,30.22
2016/7/18 12:00,348.5,24399.75,27.17
2016/7/18 13:00,373.25,24196.75,27.92
2016/7/18 14:00,382,23770.25,26.4
2016/7/18 15:00,371.5,23346,26.51
2016/7/18 16:00,347.75,22797.25,26.76
2016/7/18 17:00,300,22577,29.95
2016/7/18 18:00,238.5,22354,33
2016/7/18 19:00,182.25,22074.5,39.39
2016/7/18 20:00,141.75,21240,40
2016/7/18 21:00,122.75,20474.25,38.61
2016/7/18 22:00,120.75,19526,35.9
2016/7/18 23:00,120.75,18083.5,30.45
2016/7/19 0:00,121,17075.25,27.59
2016/7/19 1:00,120.25,16462.75,27.09
2016/7/19 2:00,119.5,16141.5,26.41
2016/7/19 3:00,114.75,16159.5,25.89
2016/7/19 4:00,105.5,16442,25.61
2016/7/19 5:00,91.25,17372,26.14
2016/7/19 6:00,77.25,20048.25,31
2016/7/19 7:00,65.25,22055.25,36.99
2016/7/19 8:00,54.5,23165.25,40.01
2016/7/19 9:00,56.5,23534,35.7
2016/7/19 10:00,66.25,24094,32.99
2016/7/19 11:00,76.25,24543.25,32.91
2016/7/19 12:00,84.75,24456.25,31.38
2016/7/19 13:00,90.5,24263.75,30.91
2016/7/19 14:00,92.5,23803.25,30.08
2016/7/19 15:00,91.5,23380,31.28
2016/7/19 16:00,88.75,22841.5,32.4
2016/7/19 17:00,81.75,22613.75,35.25
2016/7/19 18:00,76.75,22366.5,39.91
2016/7/19 19:00,79.5,22157.75,44
2016/7/19 20:00,98,21384.25,37.03
2016/7/19 21:00,143.25,20656,37
2016/7/19 22:00,199,19645,32.92
2016/7/19 23:00,235,18214.25,27.91
2016/7/20 0:00,237.75,17431.75,28.01
2016/7/20 1:00,235.25,16799,26.32
2016/7/20 2:00,224.5,16459.75,25.1
2016/7/20 3:00,218,16450,24.79
2016/7/20 4:00,219,16737.25,24.83
2016/7/20 5:00,218.75,17689.25,25.85
2016/7/20 6:00,212.75,20391.75,29.35
2016/7/20 7:00,189.75,22425.75,33.52
2016/7/20 8:00,142.75,23553.5,36.79
2016/7/20 9:00,100.5,23935.75,34.1
2016/7/20 10:00,98.25,24482,32.39
2016/7/20 11:00,116.5,24920,31.43
2016/7/20 12:00,140,24804.25,28.02
2016/7/20 13:00,160.75,24603.25,26.63
2016/7/20 14:00,176,24178.5,25.93
2016/7/20 15:00,187.5,23792.5,26.43
2016/7/20 16:00,199,23251,28.08
2016/7/20 17:00,213,22982.75,31.66
2016/7/20 18:00,228.5,22680.75,33.3
2016/7/20 19:00,262.25,22431.25,34.48
2016/7/20 20:00,323.5,21665.75,33.41
2016/7/20 21:00,415.25,20987.5,31.96
2016/7/20 22:00,496.25,20066.5,28.94
2016/7/20 23:00,521,18607.25,25.35
2016/7/21 0:00,415,17605,26.43
2016/7/21 1:00,371,16984.75,26.46
2016/7/21 2:00,320.5,16615.25,25.9
2016/7/21 3:00,275.75,16569.5,25.52
2016/7/21 4:00,252.25,16783.75,25.55
2016/7/21 5:00,228.5,17706.25,27.49
2016/7/21 6:00,186,20478.75,32.84
2016/7/21 7:00,139,22601.75,36.61
2016/7/21 8:00,93.5,23749.5,39.16
2016/7/21 9:00,71.75,24115.75,36.04
2016/7/21 10:00,72.25,24672.25,37.02
2016/7/21 11:00,74.25,25207,36.01
2016/7/21 12:00,65,25156.5,35.04
2016/7/21 13:00,58.75,24973.75,34.24
2016/7/21 14:00,57.75,24593.5,32.94
2016/7/21 15:00,55.5,24203.25,33
2016/7/21 16:00,57.25,23632,33.31
2016/7/21 17:00,57.75,23303.5,34.37
2016/7/21 18:00,56.75,22847.25,34.76
2016/7/21 19:00,60.5,22413,38.38
2016/7/21 20:00,67,21580.5,35.95
2016/7/21 21:00,78.25,20816.25,35.7
2016/7/21 22:00,87.75,19908.5,32.92
2016/7/21 23:00,91,18500.25,31.01
2016/7/22 0:00,109.75,17321.75,29.26
2016/7/22 1:00,100.25,16680,27.24
2016/7/22 2:00,94,16306.5,27.1
2016/7/22 3:00,86,16290.5,26.56
2016/7/22 4:00,76.75,16536.5,26.5
2016/7/22 5:00,67.75,17453.25,28.06
2016/7/22 6:00,57.25,20128,32.36
2016/7/22 7:00,46,22233.25,35.99
2016/7/22 8:00,37,23473.75,36.81
2016/7/22 9:00,34.75,23892.75,36
2016/7/22 10:00,35,24469.5,35.16
2016/7/22 11:00,36.75,24949.5,34.41
2016/7/22 12:00,40.75,24814.5,32.15
2016/7/22 13:00,43.75,24395.25,30.78
2016/7/22 14:00,49.5,23864,30.68
2016/7/22 15:00,61,23399,31.19
2016/7/22 16:00,77.75,22916.25,31.62
2016/7/22 17:00,95.75,22570.5,32.93
2016/7/22 18:00,116.25,22089.5,34.91
2016/7/22 19:00,143.25,21497,35.96
2016/7/22 20:00,170.75,20597.75,33.26
2016/7/22 21:00,205.5,19929.25,31.97
2016/7/22 22:00,236.75,19157,31.96
2016/7/22 23:00,245.75,17978.25,29
2016/7/23 0:00,253.75,16879.25,31.8
2016/7/23 1:00,235.25,16177.5,30.83
2016/7/23 2:00,214.5,15710.75,29.1
2016/7/23 3:00,196,15513,27.02
2016/7/23 4:00,181.75,15424,25.77
2016/7/23 5:00,162.75,15402.75,25.65
2016/7/23 6:00,140.75,15820.5,26.22
2016/7/23 7:00,107.5,16986,30.32
2016/7/23 8:00,75.5,18650.25,31.96
2016/7/23 9:00,63.5,19937.75,32.53
2016/7/23 10:00,67.75,20734.75,32.26
2016/7/23 11:00,73.25,21137.5,31.97
2016/7/23 12:00,84,20968.5,29.02
2016/7/23 13:00,96.25,20419.5,25.25
2016/7/23 14:00,104.5,19897,24.52
2016/7/23 15:00,117.5,19550.5,24.97
2016/7/23 16:00,128.75,19314.25,27.72
2016/7/23 17:00,138.5,19254.75,30.57
2016/7/23 18:00,146,19065.25,31.86
2016/7/23 19:00,156.75,18618.75,33.62
2016/7/23 20:00,171.5,17879.25,32.9
2016/7/23 21:00,203.25,17497,32.38
2016/7/23 22:00,235,17184.5,32.14
2016/7/23 23:00,242.5,16296.25,29.07
2016/7/24 0:00,170,15389.75,30.11
2016/7/24 1:00,149.75,14698.75,28.11
2016/7/24 2:00,131.5,14257.5,25.99
2016/7/24 3:00,115,14017.5,24.93
2016/7/24 4:00,99.25,13897.75,24.25
2016/7/24 5:00,82.25,13715,23.98
2016/7/24 6:00,64.5,13570.5,23.92
2016/7/24 7:00,44.25,14144.25,24.79
2016/7/24 8:00,29.5,15484.25,25.67
2016/7/24 9:00,23.25,16820,25.95
2016/7/24 10:00,24.25,17869.75,24.87
2016/7/24 11:00,25.25,18725.25,25.13
2016/7/24 12:00,26.75,18817,23.47
2016/7/24 13:00,29.75,18235.75,23.82
2016/7/24 14:00,33.25,17730,23.3
2016/7/24 15:00,42.25,17419,23.48
2016/7/24 16:00,51.75,17269.25,24.76
2016/7/24 17:00,60.75,17483.75,26.42
2016/7/24 18:00,71.75,17746,29.91
2016/7/24 19:00,86.5,17758.5,31.94
2016/7/24 20:00,99.75,17524,32.95
2016/7/24 21:00,116,17419.75,33.22
2016/7/24 22:00,134.25,17391,35.93
2016/7/24 23:00,143,16378.75,33.3
2016/7/25 0:00,86.75,15326,29.8
2016/7/25 1:00,80.75,14864.5,27.32
2016/7/25 2:00,75.5,14639.75,26.32
2016/7/25 3:00,70.25,14668.25,25.93
2016/7/25 4:00,64,15030.25,25.92
2016/7/25 5:00,58.25,16305.25,27.8
2016/7/25 6:00,50.75,19287.25,35
2016/7/25 7:00,43,21496,38.08
2016/7/25 8:00,35.25,22754,39.52
2016/7/25 9:00,33,23230,37.94
2016/7/25 10:00,39.75,23795,36.47
2016/7/25 11:00,50.5,24242.25,36.05
2016/7/25 12:00,65.75,24150,33.64
2016/7/25 13:00,84.75,23977.5,32.95
2016/7/25 14:00,102.75,23595.75,32.35
2016/7/25 15:00,119,23189,32.6
2016/7/25 16:00,130,22640.25,33.32
2016/7/25 17:00,132.5,22388,35.18
2016/7/25 18:00,130,22070.25,35.99
2016/7/25 19:00,122,21705.25,36.59
2016/7/25 20:00,110.75,20919.25,36.47
2016/7/25 21:00,108.25,20271,36.08
2016/7/25 22:00,113.25,19195,35.47
2016/7/25 23:00,115.75,17706,30.4
2016/7/26 0:00,92,16636.5,27.98
2016/7/26 1:00,91,16106.5,27.5
2016/7/26 2:00,87.75,15844.5,26.38
2016/7/26 3:00,84.25,15881.25,25.88
2016/7/26 4:00,81.5,16137.25,25.91
2016/7/26 5:00,75.25,17169.75,26.53
2016/7/26 6:00,65,19709.25,30.97
2016/7/26 7:00,52.25,21675,35.9
2016/7/26 8:00,43.25,22807,39.16
2016/7/26 9:00,39.5,23211.5,37.45
2016/7/26 10:00,42.75,23784.75,36.46
2016/7/26 11:00,52,24254.25,37.01
2016/7/26 12:00,69.25,24239.75,33.13
2016/7/26 13:00,91.75,24050,32.91
2016/7/26 14:00,111,23604.5,31.8
2016/7/26 15:00,123,23203.5,32.92
2016/7/26 16:00,127,22704.75,32.26
2016/7/26 17:00,116.25,22444,34.07
2016/7/26 18:00,96.75,22099.75,37.13
2016/7/26 19:00,80,21683.25,39.3
2016/7/26 20:00,72.75,20932,37.28
2016/7/26 21:00,73,20320,36.54
2016/7/26 22:00,76.25,19140,35.81
2016/7/26 23:00,77.5,17655.25,30.2
2016/7/27 0:00,74.5,16696,28.12
2016/7/27 1:00,75.25,16146.25,27.61
2016/7/27 2:00,76.75,15861,26.53
2016/7/27 3:00,78.5,15894,25.87
2016/7/27 4:00,80.25,16169.5,26
2016/7/27 5:00,79.25,17210.5,26.63
2016/7/27 6:00,76.25,19733,31.53
2016/7/27 7:00,69.5,21669.5,36.43
2016/7/27 8:00,62,22773.75,39.11
2016/7/27 9:00,60.5,23150.5,40.67
2016/7/27 10:00,67.25,23692.25,40.92
2016/7/27 11:00,79.75,24152.5,41.25
2016/7/27 12:00,100.75,24110.5,37.09
2016/7/27 13:00,129.5,23899.5,36.53
2016/7/27 14:00,160.25,23464.25,33.19
2016/7/27 15:00,185.25,23082,32.6
2016/7/27 16:00,204,22609.5,32.7
2016/7/27 17:00,205.5,22356.75,33.15
2016/7/27 18:00,187,22040,35.97
2016/7/27 19:00,161,21637.5,36.61
2016/7/27 20:00,137.25,20892.75,36.37
2016/7/27 21:00,128.25,20355,35.56
2016/7/27 22:00,127.75,19239.75,34.04
2016/7/27 23:00,129.25,17737.25,29.94
2016/7/28 0:00,169.5,16763.5,26.9
2016/7/28 1:00,170,16206,26.39
2016/7/28 2:00,167.5,15922.5,25.8
2016/7/28 3:00,157,15964,25.29
2016/7/28 4:00,140,16229,25.26
2016/7/28 5:00,119.5,17268.75,26.39
2016/7/28 6:00,99,19785,29.92
2016/7/28 7:00,82.25,21742,34.91
2016/7/28 8:00,74,22830.75,36.94
2016/7/28 9:00,77,23238.25,35.79
2016/7/28 10:00,91,23749.5,33.93
2016/7/28 11:00,103.5,24201.5,33.75
2016/7/28 12:00,115.25,24177.25,33.81
2016/7/28 13:00,124.25,23966.25,31.79
2016/7/28 14:00,127.25,23555.75,30.97
2016/7/28 15:00,126,23155,31.43
2016/7/28 16:00,121.75,22648,31.43
2016/7/28 17:00,110.75,22388.75,32.98
2016/7/28 18:00,98,21987,34.97
2016/7/28 19:00,91.5,21580.5,36.72
2016/7/28 20:00,93.5,20853.5,35.5
2016/7/28 21:00,114,20285.5,34.04
2016/7/28 22:00,146.5,19163.5,33.93
2016/7/28 23:00,180.25,17698,29.92
2016/7/29 0:00,234,16734.25,28.21
2016/7/29 1:00,251,16157.25,27.04
2016/7/29 2:00,263.75,15848.25,26.03
2016/7/29 3:00,267.5,15873.75,24.58
2016/7/29 4:00,268,16127.25,24.84
2016/7/29 5:00,264,17140.25,25.95
2016/7/29 6:00,259.5,19603,29.68
2016/7/29 7:00,265,21558.25,33.99
2016/7/29 8:00,286.75,22731.75,36.13
2016/7/29 9:00,332.5,23161,36.09
2016/7/29 10:00,400,23665.5,33.75
2016/7/29 11:00,462,24020.25,33.21
2016/7/29 12:00,512.75,23897.25,31.67
2016/7/29 13:00,552.5,23473.25,29.5
2016/7/29 14:00,583.75,22941.25,27.94
2016/7/29 15:00,594.75,22499.25,27.37
2016/7/29 16:00,589,22081,28.09
