date, Generation forecast, System load forecast,OT
2016/9/4 4:00,38403,34558,20.81
2016/9/4 5:00,38061,33833,20.09
2016/9/4 6:00,38011,34398,20.03
2016/9/4 7:00,38348,34122,22.02
2016/9/4 8:00,38545,35091,22.38
2016/9/4 9:00,38765,37883,23.5
2016/9/4 10:00,39777,40774,23.58
2016/9/4 11:00,40641,42447,24.99
2016/9/4 12:00,40954,45016,26.11
2016/9/4 13:00,40524,46995,23.49
2016/9/4 14:00,38943,43044,20.79
2016/9/4 15:00,38864,41613,20.52
2016/9/4 16:00,38592,40479,21.26
2016/9/4 17:00,39241,39529,22.94
2016/9/4 18:00,41812,40887,26.94
2016/9/4 19:00,43199,42567,30.31
2016/9/4 20:00,43736,43053,33.83
2016/9/4 21:00,44171,45364,31.79
2016/9/4 22:00,43816,43163,30.99
2016/9/4 23:00,44521,46889,36.43
2016/9/5 0:00,42499,43857,33.54
2016/9/5 1:00,40619,38740,29.5
2016/9/5 2:00,40597,38397,24.78
2016/9/5 3:00,39416,35812,21.73
2016/9/5 4:00,38767,34597,22.96
2016/9/5 5:00,39678,35732,26.84
2016/9/5 6:00,43836,39442,33.6
2016/9/5 7:00,46967,45043,44
2016/9/5 8:00,47737,48565,47.98
2016/9/5 9:00,49595,50311,51.03
2016/9/5 10:00,49985,52178,50.86
2016/9/5 11:00,50195,52982,50.85
2016/9/5 12:00,50116,54497,49.14
2016/9/5 13:00,49503,55499,48.81
2016/9/5 14:00,49026,53574,47.83
2016/9/5 15:00,47725,52785,47.25
2016/9/5 16:00,47510,51607,47.25
2016/9/5 17:00,48054,50253,47.75
2016/9/5 18:00,49434,50404,50.2
2016/9/5 19:00,50552,51871,54.74
2016/9/5 20:00,50579,50126,51.32
2016/9/5 21:00,50908,50782,50.6
2016/9/5 22:00,49096,47349,44.34
2016/9/5 23:00,46582,50358,37.19
2016/9/6 0:00,46284,47064,35.06
2016/9/6 1:00,43560,41583,29.3
2016/9/6 2:00,42762,41468,24.84
2016/9/6 3:00,41450,38730,23.76
2016/9/6 4:00,41153,37399,23.92
2016/9/6 5:00,42536,37882,26.43
2016/9/6 6:00,44406,41149,34.37
2016/9/6 7:00,47631,46973,42.97
2016/9/6 8:00,48455,49475,44.63
2016/9/6 9:00,49129,51725,45.45
2016/9/6 10:00,49478,52934,46.62
2016/9/6 11:00,49470,53793,46.35
2016/9/6 12:00,49952,55132,46.81
2016/9/6 13:00,49323,55968,45.01
2016/9/6 14:00,48571,54856,43.79
2016/9/6 15:00,48463,53693,40.37
2016/9/6 16:00,48744,52963,39.64
2016/9/6 17:00,49042,51728,44.94
2016/9/6 18:00,49843,51316,49.21
2016/9/6 19:00,50802,52478,50.69
2016/9/6 20:00,51335,50711,52
2016/9/6 21:00,51403,51475,50.45
2016/9/6 22:00,49847,47978,45.01
2016/9/6 23:00,48067,51516,37.33
2016/9/7 0:00,46947,47515,36.85
2016/9/7 1:00,44183,42362,31.59
2016/9/7 2:00,42950,42201,29.03
2016/9/7 3:00,41482,39077,23.99
2016/9/7 4:00,40907,37998,23.18
2016/9/7 5:00,42150,38576,26.94
2016/9/7 6:00,45013,41600,33.99
2016/9/7 7:00,48451,47126,37.97
2016/9/7 8:00,49444,49662,42.5
2016/9/7 9:00,50848,52611,51.56
2016/9/7 10:00,51434,54110,49.77
2016/9/7 11:00,51807,54801,50.11
2016/9/7 12:00,51561,56269,45.77
2016/9/7 13:00,50881,56998,44.11
2016/9/7 14:00,50115,55143,43.8
2016/9/7 15:00,49912,54127,42.71
2016/9/7 16:00,50221,53166,46.08
2016/9/7 17:00,50642,52323,44.65
2016/9/7 18:00,50839,51795,47.25
2016/9/7 19:00,51585,53579,47.87
2016/9/7 20:00,52365,51354,50.5
2016/9/7 21:00,51212,52377,47.92
2016/9/7 22:00,48689,48155,37.96
2016/9/7 23:00,48405,51438,33.91
2016/9/8 0:00,45473,47931,29.96
2016/9/8 1:00,42716,42738,24.07
2016/9/8 2:00,41835,42436,23.5
2016/9/8 3:00,40649,39189,23.08
2016/9/8 4:00,40519,38275,23.1
2016/9/8 5:00,41034,38809,24.24
2016/9/8 6:00,44384,42068,31.91
2016/9/8 7:00,48513,48148,38.71
2016/9/8 8:00,49102,50970,39.62
2016/9/8 9:00,49803,53023,39.8
2016/9/8 10:00,49860,54533,37.92
2016/9/8 11:00,49963,55401,35.99
2016/9/8 12:00,50124,56422,32.85
2016/9/8 13:00,50094,56864,31.45
2016/9/8 14:00,49424,55240,31.36
2016/9/8 15:00,48844,54417,30.56
2016/9/8 16:00,49008,53384,30.22
2016/9/8 17:00,49117,52819,35.92
2016/9/8 18:00,50625,52352,40.41
2016/9/8 19:00,51270,53717,45.35
2016/9/8 20:00,51651,51781,47.01
2016/9/8 21:00,50979,52046,45
2016/9/8 22:00,49787,48277,40.1
2016/9/8 23:00,48854,51685,34.89
2016/9/9 0:00,46213,48155,32.29
2016/9/9 1:00,43832,42618,27.68
2016/9/9 2:00,43132,42381,25.36
2016/9/9 3:00,41716,39282,22.97
2016/9/9 4:00,41330,38107,23.26
2016/9/9 5:00,42492,38758,24.82
2016/9/9 6:00,44447,41861,33.77
2016/9/9 7:00,48367,47844,42.81
2016/9/9 8:00,50486,50740,47.8
2016/9/9 9:00,50940,52533,45.87
2016/9/9 10:00,50984,54247,47.15
2016/9/9 11:00,50404,54964,41.7
2016/9/9 12:00,49474,55829,38.41
2016/9/9 13:00,48639,56225,34.81
2016/9/9 14:00,48299,54024,31.55
2016/9/9 15:00,47348,53208,29.49
2016/9/9 16:00,47678,51856,30.88
2016/9/9 17:00,48177,51078,35.89
2016/9/9 18:00,48818,50454,40.73
2016/9/9 19:00,49677,51469,42.06
2016/9/9 20:00,50651,49776,45.61
2016/9/9 21:00,49473,50558,38.42
2016/9/9 22:00,46938,47061,40.07
2016/9/9 23:00,46598,50629,37
2016/9/10 0:00,44686,47175,33.63
2016/9/10 1:00,41978,41331,31.33
2016/9/10 2:00,41038,40738,27.42
2016/9/10 3:00,39564,37506,24.25
2016/9/10 4:00,38750,35853,23.75
2016/9/10 5:00,38601,35195,24.2
2016/9/10 6:00,39675,36306,25.51
2016/9/10 7:00,40150,37500,29.04
2016/9/10 8:00,41122,38815,29.75
2016/9/10 9:00,42137,42274,29.94
2016/9/10 10:00,43890,44976,32.62
2016/9/10 11:00,44313,46054,33.99
2016/9/10 12:00,44443,48041,32.89
2016/9/10 13:00,43184,49563,31
2016/9/10 14:00,41953,46106,30.99
2016/9/10 15:00,41357,45304,29.59
2016/9/10 16:00,41208,43868,28.65
2016/9/10 17:00,42372,42930,31.99
2016/9/10 18:00,44111,43391,34.05
2016/9/10 19:00,44817,44669,38.7
2016/9/10 20:00,45096,43904,38.98
2016/9/10 21:00,45076,44797,34.08
2016/9/10 22:00,44821,42932,35.93
2016/9/10 23:00,44293,47048,35
2016/9/11 0:00,43380,44507,27.57
2016/9/11 1:00,39658,39230,22.87
2016/9/11 2:00,38846,38563,22.51
2016/9/11 3:00,37665,35418,21.73
2016/9/11 4:00,37292,33690,21.1
2016/9/11 5:00,36925,32925,22.09
2016/9/11 6:00,37159,33377,22.94
2016/9/11 7:00,37860,33276,22.93
2016/9/11 8:00,37992,33780,24.07
2016/9/11 9:00,39500,36931,25.11
2016/9/11 10:00,39599,39453,24.96
2016/9/11 11:00,39747,41552,25.48
2016/9/11 12:00,40017,44025,25.16
2016/9/11 13:00,40283,46005,24.54
2016/9/11 14:00,39806,42002,23.48
2016/9/11 15:00,39902,40558,23.42
2016/9/11 16:00,40756,39406,24.01
2016/9/11 17:00,42119,38514,28.73
2016/9/11 18:00,43216,39646,36.36
2016/9/11 19:00,44488,42077,39.85
2016/9/11 20:00,46134,43062,42.57
2016/9/11 21:00,46999,44797,38.93
2016/9/11 22:00,46213,42602,36.04
2016/9/11 23:00,46367,46658,31.94
2016/9/12 0:00,44598,43705,34.51
2016/9/12 1:00,42996,38691,30.78
2016/9/12 2:00,42779,38192,25.82
2016/9/12 3:00,41935,35658,22.15
2016/9/12 4:00,41184,34376,22.75
2016/9/12 5:00,41961,35651,25.3
2016/9/12 6:00,45788,39163,36.69
2016/9/12 7:00,49213,45081,43
2016/9/12 8:00,50143,48099,47.65
2016/9/12 9:00,51827,50395,48.48
2016/9/12 10:00,51942,51986,48.16
2016/9/12 11:00,52148,53152,47.87
2016/9/12 12:00,51226,54430,45.7
2016/9/12 13:00,50899,55345,45.4
2016/9/12 14:00,50409,53482,44
2016/9/12 15:00,49970,53042,43.74
2016/9/12 16:00,50626,51959,45.6
2016/9/12 17:00,50751,50341,46.96
2016/9/12 18:00,51216,50785,50.75
2016/9/12 19:00,52894,52543,57.53
2016/9/12 20:00,53374,50845,56.03
2016/9/12 21:00,53061,50975,50.09
2016/9/12 22:00,50845,47917,45
2016/9/12 23:00,50391,51218,39.3
2016/9/13 0:00,46692,47743,31.02
2016/9/13 1:00,44313,42632,27.26
2016/9/13 2:00,44051,42602,24.17
2016/9/13 3:00,42686,39607,23.52
2016/9/13 4:00,42953,38376,23.55
2016/9/13 5:00,42879,39027,26.39
2016/9/13 6:00,46137,42245,37.48
2016/9/13 7:00,48842,48213,44.44
2016/9/13 8:00,50260,50600,47.87
2016/9/13 9:00,51408,52919,49.65
2016/9/13 10:00,52334,54267,48.06
2016/9/13 11:00,52522,55364,48.19
2016/9/13 12:00,52626,56769,46.29
2016/9/13 13:00,51775,57419,45.04
2016/9/13 14:00,50929,56227,42.37
2016/9/13 15:00,50698,55559,44.34
2016/9/13 16:00,50864,54575,44.08
2016/9/13 17:00,51158,53154,46.72
2016/9/13 18:00,52385,52893,46.63
2016/9/13 19:00,53027,53999,46.69
2016/9/13 20:00,53407,52114,47.33
2016/9/13 21:00,52140,52214,43.77
2016/9/13 22:00,51077,48735,41.04
2016/9/13 23:00,50950,52271,34.1
2016/9/14 0:00,49219,48184,31.04
2016/9/14 1:00,45859,43141,27.82
2016/9/14 2:00,45640,43047,27.01
2016/9/14 3:00,45294,39558,24.59
2016/9/14 4:00,45199,38659,22.9
2016/9/14 5:00,45311,39056,27.06
2016/9/14 6:00,46193,42293,34.97
2016/9/14 7:00,49839,47758,44.51
2016/9/14 8:00,51032,50304,48.48
2016/9/14 9:00,52319,52766,49
2016/9/14 10:00,53163,54396,47.31
2016/9/14 11:00,53413,55498,47
2016/9/14 12:00,53186,56922,45.24
2016/9/14 13:00,52714,57628,44.69
2016/9/14 14:00,52094,55930,46.75
2016/9/14 15:00,51796,55044,46.21
2016/9/14 16:00,50973,53640,42.29
2016/9/14 17:00,51136,52246,44
2016/9/14 18:00,51441,51798,45.15
2016/9/14 19:00,52731,53028,48.7
2016/9/14 20:00,53647,50925,48.77
2016/9/14 21:00,52976,51457,44
2016/9/14 22:00,51941,47368,43
2016/9/14 23:00,51265,50782,35.79
2016/9/15 0:00,48547,47418,33.08
2016/9/15 1:00,46395,42009,29.07
2016/9/15 2:00,45777,41752,27.05
2016/9/15 3:00,44608,38236,21.28
2016/9/15 4:00,44206,37375,21.35
2016/9/15 5:00,44791,37856,24.67
2016/9/15 6:00,46031,41167,30.89
2016/9/15 7:00,49777,47058,44.06
2016/9/15 8:00,51219,49696,49.32
2016/9/15 9:00,52363,51590,49.69
2016/9/15 10:00,52166,53286,48.38
2016/9/15 11:00,52698,54329,47.87
2016/9/15 12:00,52492,55292,46.69
2016/9/15 13:00,51799,55683,45.68
2016/9/15 14:00,50975,54229,46.69
2016/9/15 15:00,50706,53136,45.6
2016/9/15 16:00,50368,51622,44.87
2016/9/15 17:00,50143,50127,45.15
2016/9/15 18:00,50758,50029,45.8
2016/9/15 19:00,51877,51050,47.45
2016/9/15 20:00,53229,49629,48.42
2016/9/15 21:00,52142,49284,44
2016/9/15 22:00,50775,45753,41.74
2016/9/15 23:00,50166,49417,38.48
2016/9/16 0:00,47651,46475,35.38
2016/9/16 1:00,45781,41125,28.24
2016/9/16 2:00,45372,41039,26.73
2016/9/16 3:00,42603,37910,21.66
2016/9/16 4:00,43732,36717,20.35
2016/9/16 5:00,44540,37459,22.59
2016/9/16 6:00,47248,40800,32.49
2016/9/16 7:00,49450,46591,40.94
2016/9/16 8:00,51424,49071,46.26
2016/9/16 9:00,51807,50638,47.38
2016/9/16 10:00,52193,52349,45.56
2016/9/16 11:00,51910,53253,45.47
2016/9/16 12:00,51905,54129,42.57
2016/9/16 13:00,50995,54452,39.95
2016/9/16 14:00,50371,52339,38.28
2016/9/16 15:00,49633,51208,35.38
2016/9/16 16:00,49305,49481,35.61
2016/9/16 17:00,49631,47839,38.28
2016/9/16 18:00,50066,47750,40.1
2016/9/16 19:00,50639,48680,41.75
2016/9/16 20:00,51163,47668,40.99
2016/9/16 21:00,50199,47442,36.5
2016/9/16 22:00,48892,44200,31.9
2016/9/16 23:00,46920,47997,30.05
2016/9/17 0:00,44677,45054,32.87
2016/9/17 1:00,42060,39797,26.32
2016/9/17 2:00,41272,39290,24.08
2016/9/17 3:00,40437,36199,22.81
2016/9/17 4:00,39602,34596,22.25
2016/9/17 5:00,39535,34026,22.91
2016/9/17 6:00,40330,35357,24.91
2016/9/17 7:00,40727,36998,27.92
2016/9/17 8:00,41675,37720,31.41
2016/9/17 9:00,44081,40819,36.93
2016/9/17 10:00,44285,43483,36.91
2016/9/17 11:00,44129,44440,36.08
2016/9/17 12:00,43263,46339,34.38
2016/9/17 13:00,42964,47751,31.28
2016/9/17 14:00,42886,44385,29.99
2016/9/17 15:00,42640,42967,30.41
2016/9/17 16:00,42364,41310,24.93
2016/9/17 17:00,42041,39967,27.85
2016/9/17 18:00,43541,40720,36.88
2016/9/17 19:00,44922,42245,32.52
2016/9/17 20:00,45228,42280,35.1
2016/9/17 21:00,44771,42013,34.09
2016/9/17 22:00,44390,40238,38.57
2016/9/17 23:00,45018,44467,34.66
2016/9/18 0:00,43171,42681,38
2016/9/18 1:00,40275,37815,30.46
2016/9/18 2:00,39867,37045,21.5
2016/9/18 3:00,37654,34271,20.38
2016/9/18 4:00,37746,32503,18.52
2016/9/18 5:00,37118,31817,19.53
2016/9/18 6:00,37667,32481,20.62
2016/9/18 7:00,38334,32890,20.73
2016/9/18 8:00,38551,33233,22.77
2016/9/18 9:00,38942,36019,24.78
2016/9/18 10:00,40133,38252,24.56
2016/9/18 11:00,40302,39992,30.43
2016/9/18 12:00,41304,42379,33.5
2016/9/18 13:00,41084,44057,24.7
2016/9/18 14:00,40388,39772,23.31
2016/9/18 15:00,40341,37940,22.93
2016/9/18 16:00,40439,36698,23.2
2016/9/18 17:00,40754,35767,27.16
2016/9/18 18:00,41411,37148,32.54
2016/9/18 19:00,43367,39727,38.5
2016/9/18 20:00,44564,41729,44
2016/9/18 21:00,44609,42330,41
2016/9/18 22:00,43507,39924,41
2016/9/18 23:00,44213,43872,34.3
2016/9/19 0:00,43310,41727,31.88
2016/9/19 1:00,41224,37399,26.56
2016/9/19 2:00,40553,36631,23.78
2016/9/19 3:00,40270,34388,22.44
2016/9/19 4:00,40110,33211,22.05
2016/9/19 5:00,41593,34250,23.91
2016/9/19 6:00,44084,37934,36.06
2016/9/19 7:00,47432,44349,42.31
2016/9/19 8:00,48698,47325,44.6
2016/9/19 9:00,49728,49252,43.91
2016/9/19 10:00,49914,50468,43.95
2016/9/19 11:00,49966,51471,43.97
2016/9/19 12:00,49548,52494,44.35
2016/9/19 13:00,49465,53255,41.98
2016/9/19 14:00,49152,51109,43.25
2016/9/19 15:00,48965,50124,43
2016/9/19 16:00,48579,48949,42.63
2016/9/19 17:00,48665,47355,44
2016/9/19 18:00,49283,47589,45.19
2016/9/19 19:00,50502,49723,46.59
2016/9/19 20:00,51329,49490,47.36
2016/9/19 21:00,50347,47791,44
2016/9/19 22:00,48550,44686,43.94
2016/9/19 23:00,48581,47870,40.5
2016/9/20 0:00,46879,45458,37.21
2016/9/20 1:00,44006,40693,26.4
2016/9/20 2:00,44483,40541,27.71
2016/9/20 3:00,44279,37614,23.06
2016/9/20 4:00,44428,36182,23.44
2016/9/20 5:00,44815,36724,26.21
2016/9/20 6:00,46959,39952,40.69
2016/9/20 7:00,49673,46413,46
2016/9/20 8:00,50489,48701,46.69
2016/9/20 9:00,51245,50911,47.87
2016/9/20 10:00,51543,52016,46.79
2016/9/20 11:00,51845,52867,46.69
2016/9/20 12:00,51209,53980,47.25
2016/9/20 13:00,51007,54546,45.89
2016/9/20 14:00,51091,52633,45
2016/9/20 15:00,50222,51342,45.69
2016/9/20 16:00,50078,50061,44.7
2016/9/20 17:00,50328,48837,45.47
2016/9/20 18:00,51187,48559,46
2016/9/20 19:00,51957,50513,48.07
2016/9/20 20:00,52891,50405,49.04
2016/9/20 21:00,51629,48596,45.2
2016/9/20 22:00,49864,45138,45
2016/9/20 23:00,49918,48466,41.02
2016/9/21 0:00,47922,45449,39.8
2016/9/21 1:00,45733,40910,33.07
2016/9/21 2:00,45367,40548,28.45
2016/9/21 3:00,44029,37562,24.13
2016/9/21 4:00,43959,36323,24.09
2016/9/21 5:00,45052,36688,27.07
2016/9/21 6:00,47952,40119,36.97
2016/9/21 7:00,49978,46361,48.19
2016/9/21 8:00,51149,48917,49.71
2016/9/21 9:00,51717,51363,49.69
2016/9/21 10:00,51890,52652,49.04
2016/9/21 11:00,52053,53202,48.36
2016/9/21 12:00,51846,54473,44.96
2016/9/21 13:00,51157,55192,43.5
2016/9/21 14:00,51019,52843,43.52
2016/9/21 15:00,50575,51600,43.07
2016/9/21 16:00,50572,50308,42.14
2016/9/21 17:00,50606,49163,43
2016/9/21 18:00,50865,48741,45
2016/9/21 19:00,52096,50910,48.75
2016/9/21 20:00,52522,50470,48.69
2016/9/21 21:00,51357,48849,46.22
2016/9/21 22:00,50301,45308,44
2016/9/21 23:00,50767,48556,42
2016/9/22 0:00,49072,45804,40
2016/9/22 1:00,47164,41106,34.4
2016/9/22 2:00,46596,40818,27.79
2016/9/22 3:00,45008,37639,24.26
2016/9/22 4:00,45095,36437,24.24
2016/9/22 5:00,45719,36933,27.03
2016/9/22 6:00,48189,40532,40.31
2016/9/22 7:00,50703,47094,46.01
2016/9/22 8:00,51777,49839,49.09
2016/9/22 9:00,52100,51727,49.6
2016/9/22 10:00,51879,52943,47.5
2016/9/22 11:00,51646,53332,45.29
2016/9/22 12:00,51203,54212,42.21
2016/9/22 13:00,50641,54460,42.87
2016/9/22 14:00,50153,52473,43.56
2016/9/22 15:00,50069,51288,43.6
2016/9/22 16:00,49513,49972,43
2016/9/22 17:00,50060,49143,43.3
2016/9/22 18:00,51236,49078,45.15
2016/9/22 19:00,52830,51006,49.06
2016/9/22 20:00,52809,51127,49.09
2016/9/22 21:00,51406,49104,43.25
2016/9/22 22:00,50403,45613,42.41
2016/9/22 23:00,50673,49048,40
2016/9/23 0:00,49593,46326,41
2016/9/23 1:00,47284,41430,32.7
2016/9/23 2:00,46689,41079,31.33
2016/9/23 3:00,45145,38445,25.99
2016/9/23 4:00,44869,37075,25.62
2016/9/23 5:00,45478,37779,31.54
2016/9/23 6:00,48520,41334,42.5
2016/9/23 7:00,51028,47841,49
2016/9/23 8:00,52061,50547,50.44
2016/9/23 9:00,52549,52007,50.69
2016/9/23 10:00,52220,53105,50.02
2016/9/23 11:00,52294,53299,47.8
2016/9/23 12:00,51040,54081,45
2016/9/23 13:00,50350,54305,43.94
2016/9/23 14:00,50323,51814,43.74
2016/9/23 15:00,49813,50844,41.8
2016/9/23 16:00,49209,49402,41.52
2016/9/23 17:00,50269,48022,41.44
2016/9/23 18:00,50987,48187,44.29
2016/9/23 19:00,53366,49785,47.06
2016/9/23 20:00,53182,50510,49.2
2016/9/23 21:00,51207,48505,43.54
2016/9/23 22:00,49254,45196,44
2016/9/23 23:00,48169,48886,42.41
2016/9/24 0:00,45878,45980,41.47
2016/9/24 1:00,43862,40550,34.58
2016/9/24 2:00,41727,39795,35.66
2016/9/24 3:00,38963,36751,27.88
2016/9/24 4:00,37999,35209,24.65
2016/9/24 5:00,38305,34605,24.59
2016/9/24 6:00,39017,36187,28.01
2016/9/24 7:00,41486,38530,31.15
2016/9/24 8:00,42218,39522,34.72
2016/9/24 9:00,43281,42341,36.1
2016/9/24 10:00,43467,44250,35.73
2016/9/24 11:00,43537,44754,34.08
2016/9/24 12:00,43280,46680,33.02
2016/9/24 13:00,42536,47988,28.01
2016/9/24 14:00,41070,44373,24.4
2016/9/24 15:00,40608,43331,24.93
2016/9/24 16:00,40772,41915,28.01
2016/9/24 17:00,41782,40881,34.58
2016/9/24 18:00,44086,41988,38.08
2016/9/24 19:00,45652,43812,42.63
2016/9/24 20:00,46452,45593,40.99
2016/9/24 21:00,44497,43836,34.53
2016/9/24 22:00,43069,41737,31.15
2016/9/24 23:00,43661,45915,29.57
2016/9/25 0:00,40803,44217,24.51
2016/9/25 1:00,38761,39138,22.24
2016/9/25 2:00,38101,38691,20.55
2016/9/25 3:00,37372,35097,17.84
2016/9/25 4:00,37377,33254,17.7
2016/9/25 5:00,37298,32480,19.68
2016/9/25 6:00,37407,33386,20.09
2016/9/25 7:00,37751,34750,21.47
2016/9/25 8:00,38118,34908,22.45
2016/9/25 9:00,38730,37170,22.95
2016/9/25 10:00,39131,39478,21.36
2016/9/25 11:00,39478,41003,22.13
2016/9/25 12:00,40358,43549,23.8
2016/9/25 13:00,39631,45252,19.34
2016/9/25 14:00,38434,40797,14.37
2016/9/25 15:00,37750,39435,14.17
2016/9/25 16:00,38486,38216,19.76
2016/9/25 17:00,39417,37272,26.55
2016/9/25 18:00,41770,38850,35.09
2016/9/25 19:00,43960,41719,40.95
2016/9/25 20:00,45124,45186,43.81
2016/9/25 21:00,44796,44080,39.98
2016/9/25 22:00,44321,41645,43
2016/9/25 23:00,44281,45418,39.89
2016/9/26 0:00,43302,43313,37.77
2016/9/26 1:00,42277,38725,33.9
2016/9/26 2:00,41655,38454,30.63
2016/9/26 3:00,40940,35391,26.05
2016/9/26 4:00,40297,33955,28.34
2016/9/26 5:00,41992,34864,31.38
2016/9/26 6:00,45375,38987,41.3
2016/9/26 7:00,48526,45991,46.53
2016/9/26 8:00,50350,48911,49
2016/9/26 9:00,49921,50560,46.84
2016/9/26 10:00,50277,51813,46.69
2016/9/26 11:00,50504,52350,50.44
2016/9/26 12:00,50289,53196,50.69
2016/9/26 13:00,49668,53856,46.49
2016/9/26 14:00,49333,51631,47.75
2016/9/26 15:00,49286,50794,45.53
2016/9/26 16:00,49107,49526,46.15
2016/9/26 17:00,49070,48134,44.83
2016/9/26 18:00,49989,48537,49.55
2016/9/26 19:00,51967,50860,54.12
2016/9/26 20:00,51882,52395,51.23
2016/9/26 21:00,49497,49243,45.46
2016/9/26 22:00,48419,45972,45.15
2016/9/26 23:00,48036,49281,42.1
2016/9/27 0:00,45888,46960,34.89
2016/9/27 1:00,43500,41423,30.74
2016/9/27 2:00,42843,41471,29.75
2016/9/27 3:00,41760,38171,28.73
2016/9/27 4:00,41803,36678,27.84
2016/9/27 5:00,42992,37243,29.56
2016/9/27 6:00,46501,40651,43
2016/9/27 7:00,49485,47604,49
2016/9/27 8:00,50977,50007,50
2016/9/27 9:00,51687,51574,47.69
2016/9/27 10:00,51788,52507,46.59
2016/9/27 11:00,51645,52885,46.33
2016/9/27 12:00,51276,53818,44.51
2016/9/27 13:00,51152,54345,45.06
2016/9/27 14:00,50988,52348,45
2016/9/27 15:00,50688,51240,44.94
2016/9/27 16:00,50701,49882,44.97
2016/9/27 17:00,50556,48539,44.96
2016/9/27 18:00,51344,48512,45.76
2016/9/27 19:00,52070,50661,49.1
2016/9/27 20:00,52336,52485,48.87
2016/9/27 21:00,51317,49143,46.3
2016/9/27 22:00,49316,45636,43.5
2016/9/27 23:00,49019,49076,38.81
2016/9/28 0:00,45484,46219,39
2016/9/28 1:00,44375,41407,33.94
2016/9/28 2:00,44144,41139,32.41
2016/9/28 3:00,42420,38014,28.89
2016/9/28 4:00,41192,36663,25.85
2016/9/28 5:00,43348,36992,32.41
2016/9/28 6:00,45789,40406,39.98
2016/9/28 7:00,48384,46879,47.3
2016/9/28 8:00,49701,49340,48.26
2016/9/28 9:00,49426,51250,49.72
2016/9/28 10:00,49395,52614,48.69
2016/9/28 11:00,49275,53047,48
2016/9/28 12:00,48863,54323,46.88
2016/9/28 13:00,48611,54986,46.23
2016/9/28 14:00,48620,52523,45
2016/9/28 15:00,48055,51507,44.06
2016/9/28 16:00,48038,50060,44.26
2016/9/28 17:00,48032,49006,47
2016/9/28 18:00,49519,48695,47.88
2016/9/28 19:00,50925,51041,51.63
2016/9/28 20:00,51387,52818,50.87
2016/9/28 21:00,49760,49401,48.69
2016/9/28 22:00,48648,45843,45.15
2016/9/28 23:00,47968,49209,40
2016/9/29 0:00,47029,46767,40.36
2016/9/29 1:00,43924,41615,36.35
2016/9/29 2:00,42566,41324,22.35
2016/9/29 3:00,41831,38063,14.57
2016/9/29 4:00,41310,36834,14.15
2016/9/29 5:00,42044,37370,22.25
2016/9/29 6:00,45518,40796,38.07
2016/9/29 7:00,49375,47834,47.2
2016/9/29 8:00,50401,50536,46.8
2016/9/29 9:00,50800,51619,47.01
2016/9/29 10:00,49866,52847,46.31
2016/9/29 11:00,49563,53338,45.11
2016/9/29 12:00,48984,54203,40.74
2016/9/29 13:00,48881,54595,37.55
2016/9/29 14:00,48235,52465,37.71
2016/9/29 15:00,48097,51570,38.03
2016/9/29 16:00,48905,50198,42
2016/9/29 17:00,49312,49098,44
2016/9/29 18:00,49959,49224,48.02
2016/9/29 19:00,51030,51447,55.02
2016/9/29 20:00,51929,53185,52.48
2016/9/29 21:00,50540,49627,50
2016/9/29 22:00,48771,46115,48.27
2016/9/29 23:00,48365,49669,43
2016/9/30 0:00,44615,47068,27
2016/9/30 1:00,41352,41808,25.7
2016/9/30 2:00,40782,41539,24.71
2016/9/30 3:00,40078,38626,23.09
2016/9/30 4:00,40271,37149,24.02
2016/9/30 5:00,41334,37754,31.44
2016/9/30 6:00,44687,41334,42.91
2016/9/30 7:00,47686,48136,49.66
2016/9/30 8:00,47989,50833,50.03
2016/9/30 9:00,48729,51830,49.69
2016/9/30 10:00,48376,52829,48.54
2016/9/30 11:00,48271,53278,47.57
2016/9/30 12:00,47065,53986,44.5
2016/9/30 13:00,47012,54444,42.25
2016/9/30 14:00,46686,51722,43.3
2016/9/30 15:00,46639,50719,41.73
2016/9/30 16:00,46554,49393,43.89
2016/9/30 17:00,47729,47972,48
2016/9/30 18:00,48668,48116,48.44
2016/9/30 19:00,50117,49801,53.9
2016/9/30 20:00,49479,52059,50.49
2016/9/30 21:00,49309,48752,49.87
2016/9/30 22:00,47784,45632,48
2016/9/30 23:00,47191,49350,44
2016/10/1 0:00,46666,46630,45.29
2016/10/1 1:00,43293,40814,34.53
2016/10/1 2:00,42421,40163,35.72
2016/10/1 3:00,40327,37071,29.02
2016/10/1 4:00,40086,35328,30.82
2016/10/1 5:00,40436,34586,29.62
2016/10/1 6:00,41051,36163,32.55
2016/10/1 7:00,42787,38676,40.71
2016/10/1 8:00,43551,39745,38.63
2016/10/1 9:00,45711,42316,48.49
2016/10/1 10:00,45498,44252,43.13
2016/10/1 11:00,45350,44847,43
2016/10/1 12:00,44919,46731,42
2016/10/1 13:00,43271,48003,37.66
2016/10/1 14:00,42371,44251,32.64
2016/10/1 15:00,41695,42931,29.18
2016/10/1 16:00,41720,41588,29.44
2016/10/1 17:00,42711,40428,34.63
2016/10/1 18:00,44311,41388,39.93
2016/10/1 19:00,46386,43419,45.03
2016/10/1 20:00,47534,46857,46.42
2016/10/1 21:00,46549,43845,45.8
2016/10/1 22:00,45979,41735,46.61
2016/10/1 23:00,45471,46003,35.75
2016/10/2 0:00,42527,44478,32.68
2016/10/2 1:00,40538,39241,31.23
2016/10/2 2:00,39366,38478,26.28
